round,winner,results,year,gender,player1,player2,country1,country2,firstServe1,firstServe2,ace1,ace2,double1,double2,firstPointWon1,firstPointWon2,secPointWon1,secPointWon2,fastServe1,fastServe2,avgFirstServe1,avgFirstServe2,avgSecServe1,avgSecServe2,break1,break2,return1,return2,total1,total2,winner1,winner2,error1,error2,net1,net2
First,Radek Stepanek,5-7 4-6 6-3 6-3 7-5,2013,m,Radek Stepanek,Viktor Troicki,CZE,SRB,66%,60%,3,16,9,4,65%,66%,53%,44%,,,,,0,0,38%,33%,41%,37%,175,164,3,16,9,4,,
First,Andrey Kuznetsov,7-6(3) 6-1 6-1,2013,m,Andrey Kuznetsov,Juan Monaco,RUS,ARG,54%,61%,5,1,6,3,66%,35%,47%,48%,194,191,166,159,135,137,60%,36%,58%,40%,101,72,28,9,49,46,72%,50%
First,Roberto Bautista-Agut,6-0 2-6 6-4 3-6 6-1,2013,m,Roberto Bautista-Agut,Fabio Fognini,ESP,ITA,63%,57%,1,6,7,5,64%,61%,58%,45%,,,,,NULL,NULL,44%,56%,44%,36%,134,117,1,6,7,5,,
First,Edouard Roger-Vasselin,6-3 6-7(5) 2-6 7-5 11-9,2013,m,Edouard Roger-Vasselin,Ruben Bemelmans,FRA,BEL,57%,62%,15,14,10,5,70%,66%,47%,54%,,,,,0,0,47%,50%,38%,38%,204,210,15,14,10,5,,
First,Kei Nishikori,6-7(5) 6-3 6-1 6-3,2013,m,Kei Nishikori,Victor Hanescu,JPN,ROU,74%,67%,6,6,5,3,71%,63%,56%,46%,198,198,167,181,140,146,44%,33%,41%,32%,133,111,46,29,50,38,69%,54%
First,Julien Benneteau,6-4 6-2 6-4,2013,m,Julien Benneteau,Grigor Dimitrov,FRA,BUL,63%,64%,6,5,2,1,85%,56%,57%,56%,,,,,0,0,71%,33%,44%,25%,100,74,6,5,2,1,,
First,Xavier Malisse,6-3 6-1 6-2,2013,m,Xavier Malisse,Pablo Andujar,BEL,ESP,63%,57%,6,1,0,5,78%,65%,67%,32%,,,,,0,0,50%,0%,46%,26%,95,63,6,1,0,5,,
First,Janko Tipsarevic,7-6(4) 7-5 6-3,2013,m,Janko Tipsarevic,Lleyton Hewitt,SRB,AUS,60%,49%,14,5,1,3,78%,68%,49%,43%,202,195,187,169,144,137,38%,60%,44%,33%,128,106,47,40,38,48,56%,65%
First,David Ferrer,6-3 6-4 6-2,2013,m,David Ferrer,Olivier Rochus,ESP,BEL,68%,60%,2,0,0,2,77%,59%,65%,47%,190,172,174,162,143,135,40%,40%,45%,27%,91,65,30,23,17,31,74%,71%
First,Fernando Verdasco,6-3 3-6 4-6 6-3 6-4,2013,m,Fernando Verdasco,David Goffin,ESP,BEL,59%,61%,5,6,9,12,72%,71%,53%,44%,215,199,182,175,154,149,67%,38%,36%,33%,142,128,45,28,58,54,67%,64%
First,Jurgen Melzer,6-1 6-1 6-2,2013,m,Jurgen Melzer,Mikhail Kukushkin,AUT,KAZ,67%,55%,10,1,2,4,81%,45%,57%,39%,,,,,0,0,44%,0%,55%,26%,88,48,10,1,2,4,,
First,Feliciano Lopez,6-3 6-2 6-4,2013,m,Feliciano Lopez,Arnau Brugues-Davi,ESP,ESP,64%,51%,26,3,3,2,90%,66%,59%,55%,,,,,0,0,40%,0%,39%,21%,91,65,26,3,3,2,,
First,Brian Baker,7-6(4) 6-3 6-7(0) 3-6 6-2,2013,m,Brian Baker,Alex Jr. Bogomolov,USA,RUS,71%,73%,13,3,4,3,69%,62%,47%,48%,,,,,NULL,NULL,53%,36%,41%,36%,173,162,13,3,4,3,,
First,Stanislas Wawrinka,6-2 6-4 6-3,2013,m,Stanislas Wawrinka,Cedrik-Marcel Stebe,SUI,GER,63%,67%,3,0,1,2,75%,56%,70%,63%,,,,,0,0,44%,0%,41%,27%,90,64,3,0,1,2,,
First,Carlos Berlocq,1-6 7-6(5) 7-6(4) 6-2,2013,m,Carlos Berlocq,Maxime Authom,ARG,BEL,60%,59%,10,4,9,6,74%,69%,50%,50%,,,,,0,0,33%,56%,37%,34%,141,134,10,4,9,6,,
First,Daniel Gimeno-Traver,6-7(4) 6-4 6-0 4-6 6-4,2013,m,Daniel Gimeno-Traver,Lukasz Kubot,ESP,POL,63%,59%,15,4,6,4,70%,75%,47%,36%,,,,,0,0,57%,27%,40%,37%,156,145,15,4,6,4,,
First,Tomas Berdych,6-3 7-5 6-3,2013,m,Tomas Berdych,Michael Russell,CZE,USA,51%,74%,5,1,2,2,74%,61%,60%,38%,215,190,184,166,139,140,50%,25%,44%,32%,104,81,29,16,37,42,69%,71%
First,Guillaume Rufin,4-6 7-6(4) 6-1 6-2,2013,m,Guillaume Rufin,Julian Reister,FRA,GER,61%,76%,5,2,4,4,66%,55%,54%,41%,,,,,0,0,44%,50%,46%,37%,130,108,5,2,4,4,,
